"No.","Time",                           "Source","Destination","Protocol","Length","Info"
"10268","2025-01-12 20:57:47,684954","192.168.1.21","142.250.82.208","UDP","1217","55959  >  3478 Len=1175"
"10269","2025-01-12 20:57:47,684974","192.168.1.21","142.250.82.208","UDP","1217","55959  >  3478 Len=1175"
"10270","2025-01-12 20:57:47,684985","192.168.1.21","142.250.82.208","UDP","1217","55959  >  3478 Len=1175"
"10271","2025-01-12 20:57:47,685365","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10272","2025-01-12 20:57:47,685432","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10273","2025-01-12 20:57:47,685445","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10274","2025-01-12 20:57:47,685503","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10275","2025-01-12 20:57:47,685512","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10276","2025-01-12 20:57:47,685527","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10277","2025-01-12 20:57:47,685541","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10278","2025-01-12 20:57:47,685550","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10279","2025-01-12 20:57:47,685567","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10280","2025-01-12 20:57:47,685686","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10281","2025-01-12 20:57:47,685759","192.168.1.21","142.250.82.208","UDP","1222","55959  >  3478 Len=1180"
"10282","2025-01-12 20:57:47,685774","192.168.1.21","142.250.82.208","UDP","1223","55959  >  3478 Len=1181"
"10283","2025-01-12 20:57:47,685788","192.168.1.21","142.250.82.208","UDP","1223","55959  >  3478 Len=1181"
"10284","2025-01-12 20:57:47,685799","192.168.1.21","142.250.82.208","UDP","1223","55959  >  3478 Len=1181"
"10285","2025-01-12 20:57:47,690898","142.250.82.208","192.168.1.21","RTCP","130","Application specific   subtype=13"
"10286","2025-01-12 20:57:47,713119","192.168.1.21","142.250.82.208","UDP","983","55959  >  3478 Len=941"
"10287","2025-01-12 20:57:47,717843","142.250.82.212","192.168.1.21","RTCP","258","Sender Report   "
"10288","2025-01-12 20:57:47,740709","142.250.82.208","192.168.1.21","RTCP","126","Application specific   subtype=13"
"10289","2025-01-12 20:57:47,748028","192.168.1.21","142.250.82.208","UDP","1137","55959  >  3478 Len=1095"
"10290","2025-01-12 20:57:47,748133","192.168.1.21","142.250.82.208","UDP","1137","55959  >  3478 Len=1095"
"10291","2025-01-12 20:57:47,748145","192.168.1.21","142.250.82.208","UDP","1137","55959  >  3478 Len=1095"
"10292","2025-01-12 20:57:47,748154","192.168.1.21","142.250.82.208","UDP","1138","55959  >  3478 Len=1096"
"10293","2025-01-12 20:57:47,748163","192.168.1.21","142.250.82.208","UDP","1138","55959  >  3478 Len=1096"
"10294","2025-01-12 20:57:47,748176","192.168.1.21","142.250.82.208","UDP","1138","55959  >  3478 Len=1096"
"10295","2025-01-12 20:57:47,748188","192.168.1.21","142.250.82.208","UDP","1138","55959  >  3478 Len=1096"
"10296","2025-01-12 20:57:47,759516","192.168.1.21","142.250.82.208","DTLSv1.2","107","Application Data"
"10297","2025-01-12 20:57:47,781228","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10298","2025-01-12 20:57:47,781325","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10299","2025-01-12 20:57:47,781341","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10300","2025-01-12 20:57:47,781351","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10301","2025-01-12 20:57:47,781362","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10302","2025-01-12 20:57:47,781372","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10303","2025-01-12 20:57:47,781388","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10304","2025-01-12 20:57:47,781405","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10305","2025-01-12 20:57:47,781414","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10306","2025-01-12 20:57:47,781424","192.168.1.21","142.250.82.208","UDP","1172","55959  >  3478 Len=1130"
"10307","2025-01-12 20:57:47,790609","142.250.82.208","192.168.1.21","RTCP","114","Application specific   subtype=13"
"10308","2025-01-12 20:57:47,791305","192.168.1.21","142.250.82.212","UDP","159","58101  >  3478 Len=117"
"10309","2025-01-12 20:57:47,812485","192.168.1.21","142.250.82.212","UDP","164","58101  >  3478 Len=122"
"10310","2025-01-12 20:57:47,822249","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10311","2025-01-12 20:57:47,822451","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10312","2025-01-12 20:57:47,822493","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10313","2025-01-12 20:57:47,822523","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10314","2025-01-12 20:57:47,822561","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10315","2025-01-12 20:57:47,822607","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10316","2025-01-12 20:57:47,822663","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10317","2025-01-12 20:57:47,822714","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10318","2025-01-12 20:57:47,822783","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10319","2025-01-12 20:57:47,822824","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10320","2025-01-12 20:57:47,822858","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10321","2025-01-12 20:57:47,822914","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10322","2025-01-12 20:57:47,822957","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10323","2025-01-12 20:57:47,823002","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10324","2025-01-12 20:57:47,823037","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10325","2025-01-12 20:57:47,823084","192.168.1.21","142.250.82.208","UDP","1254","55959  >  3478 Len=1212"
"10326","2025-01-12 20:57:47,823129","192.168.1.21","142.250.82.208","UDP","1255","55959  >  3478 Len=1213"
"10327","2025-01-12 20:57:47,823170","192.168.1.21","142.250.82.208","UDP","1255","55959  >  3478 Len=1213"
"10328","2025-01-12 20:57:47,823210","192.168.1.21","142.250.82.208","UDP","1255","55959  >  3478 Len=1213"
"10329","2025-01-12 20:57:47,838139","192.168.1.21","142.250.82.212","RTCP","90","Receiver Report   "
"10330","2025-01-12 20:57:47,840592","142.250.82.208","192.168.1.21","RTCP","114","Application specific   subtype=13"
"10331","2025-01-12 20:57:47,840592","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"10332","2025-01-12 20:57:47,842356","142.250.82.212","192.168.1.21","UDP","152","3478  >  58101 Len=110"
"10333","2025-01-12 20:57:47,846650","192.168.1.21","142.250.82.208","UDP","969","55959  >  3478 Len=927"
"10334","2025-01-12 20:57:47,853373","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"10335","2025-01-12 20:57:47,856777","142.250.82.212","192.168.1.21","UDP","164","3478  >  58101 Len=122"
"10336","2025-01-12 20:57:47,861796","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10337","2025-01-12 20:57:47,862203","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10338","2025-01-12 20:57:47,862274","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10339","2025-01-12 20:57:47,862287","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10340","2025-01-12 20:57:47,862297","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10341","2025-01-12 20:57:47,863569","142.250.82.212","192.168.1.21","UDP","91","3478  >  58101 Len=49"
"10342","2025-01-12 20:57:47,864794","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10343","2025-01-12 20:57:47,865039","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10344","2025-01-12 20:57:47,865120","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10345","2025-01-12 20:57:47,865162","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10346","2025-01-12 20:57:47,870741","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10347","2025-01-12 20:57:47,871100","192.168.1.21","142.250.82.208","UDP","337","55959  >  3478 Len=295"
"10348","2025-01-12 20:57:47,871455","192.168.1.21","142.250.82.208","UDP","1256","55959  >  3478 Len=1214"
"10349","2025-01-12 20:57:47,874085","192.168.1.21","142.250.82.208","UDP","1257","55959  >  3478 Len=1215"
"10350","2025-01-12 20:57:47,874179","192.168.1.21","142.250.82.208","UDP","337","55959  >  3478 Len=295"
"10351","2025-01-12 20:57:47,876382","192.168.1.21","142.250.82.208","UDP","1257","55959  >  3478 Len=1215"
"10352","2025-01-12 20:57:47,876558","192.168.1.21","142.250.82.208","UDP","1257","55959  >  3478 Len=1215"
"10353","2025-01-12 20:57:47,876734","142.250.82.212","192.168.1.21","UDP","87","3478  >  58101 Len=45"
"10354","2025-01-12 20:57:47,880569","192.168.1.21","142.250.82.208","UDP","1257","55959  >  3478 Len=1215"
"10355","2025-01-12 20:57:47,880923","192.168.1.21","142.250.82.208","UDP","1257","55959  >  3478 Len=1215"
"10356","2025-01-12 20:57:47,884749","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10357","2025-01-12 20:57:47,884946","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10358","2025-01-12 20:57:47,884988","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10359","2025-01-12 20:57:47,884998","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10360","2025-01-12 20:57:47,885006","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10361","2025-01-12 20:57:47,885019","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10362","2025-01-12 20:57:47,885030","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10363","2025-01-12 20:57:47,885039","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10364","2025-01-12 20:57:47,885050","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10365","2025-01-12 20:57:47,885065","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10366","2025-01-12 20:57:47,885095","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10367","2025-01-12 20:57:47,885103","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10368","2025-01-12 20:57:47,890909","142.250.82.208","192.168.1.21","RTCP","134","Application specific   subtype=13"
"10369","2025-01-12 20:57:47,891342","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"10370","2025-01-12 20:57:47,915582","192.168.1.21","142.250.82.212","UDP","90","58101  >  3478 Len=48"
"10371","2025-01-12 20:57:47,918733","192.168.1.21","142.250.82.208","UDP","1166","55959  >  3478 Len=1124"
"10372","2025-01-12 20:57:47,918877","192.168.1.21","142.250.82.208","UDP","1166","55959  >  3478 Len=1124"
"10373","2025-01-12 20:57:47,918974","192.168.1.21","142.250.82.208","UDP","1166","55959  >  3478 Len=1124"
"10374","2025-01-12 20:57:47,919054","192.168.1.21","142.250.82.208","UDP","1166","55959  >  3478 Len=1124"
"10375","2025-01-12 20:57:47,919086","192.168.1.21","142.250.82.208","UDP","1167","55959  >  3478 Len=1125"
"10376","2025-01-12 20:57:47,919109","192.168.1.21","142.250.82.208","UDP","1167","55959  >  3478 Len=1125"
"10377","2025-01-12 20:57:47,919125","192.168.1.21","142.250.82.208","UDP","1167","55959  >  3478 Len=1125"
"10378","2025-01-12 20:57:47,919141","192.168.1.21","142.250.82.208","UDP","1167","55959  >  3478 Len=1125"
"10379","2025-01-12 20:57:47,927112","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10380","2025-01-12 20:57:47,927181","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10381","2025-01-12 20:57:47,927205","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10382","2025-01-12 20:57:47,927214","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10383","2025-01-12 20:57:47,927222","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10384","2025-01-12 20:57:47,927235","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10385","2025-01-12 20:57:47,927253","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10386","2025-01-12 20:57:47,927277","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10387","2025-01-12 20:57:47,927299","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10388","2025-01-12 20:57:47,927307","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10389","2025-01-12 20:57:47,927318","192.168.1.21","142.250.82.208","UDP","1201","55959  >  3478 Len=1159"
"10390","2025-01-12 20:57:47,927334","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"10391","2025-01-12 20:57:47,927343","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"10392","2025-01-12 20:57:47,927356","192.168.1.21","142.250.82.208","UDP","1202","55959  >  3478 Len=1160"
"10393","2025-01-12 20:57:47,941646","142.250.82.208","192.168.1.21","RTCP","134","Application specific   subtype=13"
"10394","2025-01-12 20:57:47,946991","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10395","2025-01-12 20:57:47,952581","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10396","2025-01-12 20:57:47,952648","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10397","2025-01-12 20:57:47,952661","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10398","2025-01-12 20:57:47,952672","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10399","2025-01-12 20:57:47,952697","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10400","2025-01-12 20:57:47,952705","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10401","2025-01-12 20:57:47,952912","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10402","2025-01-12 20:57:47,953042","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10403","2025-01-12 20:57:47,953068","192.168.1.21","142.250.82.208","UDP","1218","55959  >  3478 Len=1176"
"10404","2025-01-12 20:57:47,953076","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10405","2025-01-12 20:57:47,953083","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10406","2025-01-12 20:57:47,953097","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10407","2025-01-12 20:57:47,953111","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10408","2025-01-12 20:57:47,953121","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10409","2025-01-12 20:57:47,953132","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10410","2025-01-12 20:57:47,953205","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10411","2025-01-12 20:57:47,953222","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10412","2025-01-12 20:57:47,953231","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10413","2025-01-12 20:57:47,953244","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10414","2025-01-12 20:57:47,953256","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10415","2025-01-12 20:57:47,953263","192.168.1.21","142.250.82.208","UDP","1219","55959  >  3478 Len=1177"
"10416","2025-01-12 20:57:47,960355","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10417","2025-01-12 20:57:47,960897","192.168.1.21","142.250.82.208","UDP","1169","55959  >  3478 Len=1127"
"10418","2025-01-12 20:57:47,966603","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10419","2025-01-12 20:57:47,966938","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10420","2025-01-12 20:57:47,967003","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10421","2025-01-12 20:57:47,967016","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10422","2025-01-12 20:57:47,967024","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10423","2025-01-12 20:57:47,969401","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10424","2025-01-12 20:57:47,969625","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10425","2025-01-12 20:57:47,969685","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10426","2025-01-12 20:57:47,969711","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10427","2025-01-12 20:57:47,969731","192.168.1.21","142.250.82.208","UDP","1203","55959  >  3478 Len=1161"
"10428","2025-01-12 20:57:47,969751","192.168.1.21","142.250.82.208","UDP","1204","55959  >  3478 Len=1162"
"10429","2025-01-12 20:57:47,984814","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10430","2025-01-12 20:57:47,984904","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10431","2025-01-12 20:57:47,984917","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10432","2025-01-12 20:57:47,984934","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10433","2025-01-12 20:57:47,984943","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10434","2025-01-12 20:57:47,984955","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10435","2025-01-12 20:57:47,985174","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10436","2025-01-12 20:57:47,985224","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10437","2025-01-12 20:57:47,985235","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10438","2025-01-12 20:57:47,985250","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10439","2025-01-12 20:57:47,985322","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10440","2025-01-12 20:57:47,985345","192.168.1.21","142.250.82.208","UDP","1188","55959  >  3478 Len=1146"
"10441","2025-01-12 20:57:47,990543","142.250.82.208","192.168.1.21","RTCP","138","Application specific   subtype=13"
